system	code	display
http://www.cms.gov/Medicare/Coding/ICD10	00T70ZZ	Resection of Cerebral Hemisphere, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W000Z	Revision of Drainage Device in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W002Z	Revision of Monitoring Device in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W003Z	Revision of Infusion Device in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W007Z	Revision of Autologous Tissue Substitute in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W00JZ	Revision of Synthetic Substitute in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W00KZ	Revision of Nonautologous Tissue Substitute in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W00MZ	Revision of Neurostimulator Lead in Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W600Z	Revision of Drainage Device in Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W602Z	Revision of Monitoring Device in Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W603Z	Revision of Infusion Device in Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00W60MZ	Revision of Neurostimulator Lead in Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9000Z	Drainage of Skull with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N900ZZ	Drainage of Skull, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9100Z	Drainage of Frontal Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N910ZZ	Drainage of Frontal Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9300Z	Drainage of Right Parietal Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N930ZZ	Drainage of Right Parietal Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9400Z	Drainage of Left Parietal Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N940ZZ	Drainage of Left Parietal Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9500Z	Drainage of Right Temporal Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N950ZZ	Drainage of Right Temporal Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9600Z	Drainage of Left Temporal Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N960ZZ	Drainage of Left Temporal Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N9700Z	Drainage of Occipital Bone with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0N970ZZ	Drainage of Occipital Bone, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0W9100Z	Drainage of Cranial Cavity with Drainage Device, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0W910ZZ	Drainage of Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WC10ZZ	Extirpation of Matter from Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WH10YZ	Insertion of Other Device into Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WJ10ZZ	Inspection of Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WP100Z	Removal of Drainage Device from Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WP101Z	Removal of Radioactive Element from Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WP10JZ	Removal of Synthetic Substitute from Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WP10YZ	Removal of Other Device from Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WW100Z	Revision of Drainage Device in Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WW101Z	Revision of Radioactive Element in Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WW103Z	Revision of Infusion Device in Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WW10JZ	Revision of Synthetic Substitute in Cranial Cavity, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	0WW10YZ	Revision of Other Device in Cranial Cavity, Open Approach
http://snomed.info/sct	10458001	Evacuation of intracerebral hematoma (procedure)
http://snomed.info/sct	112929000	Exploratory craniotomy, supratentorial (procedure)
http://snomed.info/sct	1201979001	Excision of lesion of brain (procedure)
http://snomed.info/sct	1287541008	Coagulation of brain tissue (procedure)
http://snomed.info/sct	1296603004	Drainage of cerebral epidural space by incision (procedure)
http://snomed.info/sct	1296604005	Drainage of cerebral epidural space by trephination (procedure)
http://snomed.info/sct	1296605006	Drainage of cerebral subdural space by incision (procedure)
http://snomed.info/sct	1296606007	Drainage of cerebral subdural space by trephination (procedure)
http://snomed.info/sct	1296607003	Drainage of cerebral subarachnoid space by trephination (procedure)
http://snomed.info/sct	1296608008	Drainage of cerebral subarachnoid space by incision (procedure)
http://snomed.info/sct	1296626006	Division of tract of brain (procedure)
http://snomed.info/sct	13431007	Prefrontal lobotomy (procedure)
http://snomed.info/sct	13433005	Excision of lesion of brain by transtemporal approach (procedure)
http://snomed.info/sct	13666002	Leukotomy (procedure)
http://snomed.info/sct	14247003	Cerebral hemispherectomy (procedure)
http://snomed.info/sct	14554005	Cryotherapy of brain (procedure)
http://snomed.info/sct	1583007	Tractotomy of mesencephalon (procedure)
http://snomed.info/sct	171442008	Major excision of brain tissue (procedure)
http://snomed.info/sct	171443003	Total lobectomy of brain (procedure)
http://snomed.info/sct	171447002	Excision of lesion of frontal lobe of brain (procedure)
http://snomed.info/sct	171448007	Excision of lesion of temporal lobe of brain (procedure)
http://snomed.info/sct	171449004	Excision of lesion of parietal lobe of brain (procedure)
http://snomed.info/sct	171450004	Excision of lesion of occipital lobe of brain (procedure)
http://snomed.info/sct	171451000	Excision of lesion of cerebellum (procedure)
http://snomed.info/sct	171455009	Stereotactic leucotomy (procedure)
http://snomed.info/sct	171471009	Drainage of lesion of brain tissue (procedure)
http://snomed.info/sct	171472002	Drainage of abscess of brain tissue (procedure)
http://snomed.info/sct	171473007	Evacuation of hematoma from temporal lobe of brain (procedure)
http://snomed.info/sct	171474001	Evacuation of hematoma from cerebellum (procedure)
