site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
Peripheral Nerves,892,Alveolar Rhabdomyosarcoma,8920,3,8920/3,Alveolar Rhabdomyosarcoma
Peripheral Nerves,892,Alveolar Rhabdomyosarcoma,8921,3,8921/3,Rhabdomyosarcoma With Ganglionic Differentiation
Peripheral Nerves,895,Mullerian Mixed Tumor,8950,3,8950/3,Mullerian Mixed Tumor
Peripheral Nerves,895,Mullerian Mixed Tumor,8951,3,8951/3,Mesodermal Mixed Tumor
Peripheral Nerves,899,"Mesenchymoma, Malignant",8990,3,8990/3,"Mesenchymoma, Malignant"
Peripheral Nerves,899,"Mesenchymoma, Malignant",8991,3,8991/3,Embryonal Sarcoma
Peripheral Nerves,904,"Synovial Sarcoma, NOS",9040,3,9040/3,"Synovial Sarcoma, NOS"
Peripheral Nerves,904,"Synovial Sarcoma, NOS",9041,3,9041/3,"Synovial Sarcoma, Spindle Cell"
Peripheral Nerves,904,"Synovial Sarcoma, NOS",9042,3,9042/3,"Synovial Sarcoma, Epithelioid Cell"
Peripheral Nerves,904,"Synovial Sarcoma, NOS",9043,3,9043/3,"Synovial Sarcoma, Biphasic"
Peripheral Nerves,904,"Synovial Sarcoma, NOS",9044,3,9044/3,"Clear Cell Sarcoma,Nos (Except Of Kidney M-8964/3)"
Peripheral Nerves,908,Teratoma,9080,3,9080/3,"Teratoma, Malignant, NOS"
Peripheral Nerves,908,Teratoma,9081,3,9081/3,Teratocarcinoma
Peripheral Nerves,908,Teratoma,9082,3,9082/3,"Malignant Teratoma, Undiff."
Peripheral Nerves,908,Teratoma,9083,3,9083/3,"Malignant Teratoma, Intermediate"
Peripheral Nerves,908,Teratoma,9084,3,9084/3,Teratoma With Malig. Transformation
Peripheral Nerves,908,Teratoma,9085,3,9085/3,Mixed Germ Cell Tumor
Peripheral Nerves,912,Blood Vessel Tumors,9120,3,9120/3,Hemangiosarcoma
Peripheral Nerves,913,Hemangioendothelioma,9130,3,9130/3,"Hemangioendothelioma, Malignant"
Peripheral Nerves,913,Hemangioendothelioma,9133,3,9133/3,"Epithelioid Hemangioendothelioma, Malignant"
Peripheral Nerves,914,Kaposi Sarcoma,9140,3,9140/3,Kaposi Sarcoma
Peripheral Nerves,915,Hemangiopericytoma,9150,3,9150/3,"Hemangiopericytoma, Malignant"
Peripheral Nerves,917,Lymphangiosarcoma,9170,3,9170/3,Lymphangiosarcoma
Peripheral Nerves,924,Osseous & Chondromatous Neoplasms,9240,3,9240/3,Mesenchymal Chondrosarcoma
Peripheral Nerves,924,Osseous & Chondromatous Neoplasms,9242,3,9242/3,Clear Cell Chondrosarcoma
Peripheral Nerves,924,Osseous & Chondromatous Neoplasms,9243,3,9243/3,Dedifferentiated Chondrosarcoma
Peripheral Nerves,925,"Gt. Cell Tumor Of Bone, Mal.",9251,3,9251/3,Malignant Giant Cell Tumor Of Soft Parts
Peripheral Nerves,925,"Gt. Cell Tumor Of Bone, Mal.",9252,3,9252/3,Malignant Tenosynovial Giant Cell Tumor
Peripheral Nerves,936,Peripheral Neuroectodermal Tumor,9364,3,9364/3,Peripheral Neuroectodermal Tumor
Peripheral Nerves,936,Peripheral Neuroectodermal Tumor,9365,3,9365/3,Askin Tumor
Peripheral Nerves,937,Chordoma,9370,3,9370/3,"Chordoma, NOS"
Peripheral Nerves,937,Chordoma,9371,3,9371/3,Chondroid Chordoma
Peripheral Nerves,937,Chordoma,9372,3,9372/3,Dedifferentiated Chordoma
Peripheral Nerves,949,Ganglioneuroblastoma,9490,3,9490/3,Ganglioneuroblastoma
Peripheral Nerves,950,"Neuroblastoma, NOS",9500,3,9500/3,"Neuroblastoma, NOS"
Peripheral Nerves,950,"Neuroblastoma, NOS",9501,3,9501/3,"Medulloepithelioma, NOS"
Peripheral Nerves,950,"Neuroblastoma, NOS",9502,3,9502/3,Teratoid Medulloepithelioma
Peripheral Nerves,950,"Neuroblastoma, NOS",9503,3,9503/3,"Neuroepithelioma, NOS"
Peripheral Nerves,950,"Neuroblastoma, NOS",9504,3,9504/3,Spongioneuroblastoma
Peripheral Nerves,950,"Neuroblastoma, NOS",9505,3,9505/3,"Ganglioglioma, Anaplastic"
Peripheral Nerves,954,Neurofibrosarcoma,9540,3,9540/3,Malignant Peripheral Nerve Sheath Tumor
Peripheral Nerves,954,Neurofibrosarcoma,9542,3,9542/3,Epithelioid Malignant Peripheral Nerve Sheath Tumor
Peripheral Nerves,956,Neurilemmoma,9560,3,9560/3,"Neurilemmoma, Malignant"
Peripheral Nerves,956,Neurilemmoma,9561,3,9561/3,Mpnst With Rhabdomyoblastic Differentiation
Peripheral Nerves,957,Perineurioma,9571,3,9571/3,"Perineurioma, Malignant"
Peripheral Nerves,958,Granular Cell Tumor,9580,3,9580/3,"Granular Cell Tumor, Malignant"
Peripheral Nerves,958,Granular Cell Tumor,9581,3,9581/3,Alveolar Soft Part Sarcoma
Peripheral Nerves,959,"Malignant Lymphoma, NOS",9590,3,9590/3,"Malignant Lymphoma, NOS"
Peripheral Nerves,959,"Malignant Lymphoma, NOS",9591,3,9591/3,"Malignant Lymphoma, Non-Hodgkin"
Peripheral Nerves,959,"Malignant Lymphoma, NOS",9596,3,9596/3,Composite Hodgkin And Non-Hodgkin Lymphoma
Peripheral Nerves,965,Hodgkin Lymphoma,9650,3,9650/3,"Hodgkin Lymphoma, NOS"
Peripheral Nerves,965,Hodgkin Lymphoma,9651,3,9651/3,"Hodgkin Lymphoma, Lymphocyte-Rich"
Peripheral Nerves,965,Hodgkin Lymphoma,9652,3,9652/3,"Hodgkin Lymphoma, Mixed Cellularity, NOS"
Peripheral Nerves,965,Hodgkin Lymphoma,9653,3,9653/3,"Hodgkin Lymphoma, Lymphocytic Deplet., NOS"
Peripheral Nerves,965,Hodgkin Lymphoma,9654,3,9654/3,"Hodgkin Lymph., Lymphocyt. Deplet., Diffuse Fibrosis"
Peripheral Nerves,965,Hodgkin Lymphoma,9655,3,9655/3,"Hodgkin Lymphoma, Lymphocyt. Deplet., Reticular"
Peripheral Nerves,965,Hodgkin Lymphoma,9659,3,9659/3,"Hodgkin Lymph., Nodular Lymphocyte Predom."
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9661,3,9661/3,Hodgkin Granuloma [Obs]
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9662,3,9662/3,Hodgkin Sarcoma [Obs]
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9663,3,9663/3,"Hodgkin Lymphoma, Nodular Sclerosis, NOS"
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9664,3,9664/3,"Hodgkin Lymphoma, Nod. Scler., Cellular Phase"
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9665,3,9665/3,"Hodgkin Lymphoma, Nod. Scler., Grade 1"
Peripheral Nerves,966,"Hodgkin Lymphoma, Nod. Scler.",9667,3,9667/3,"Hodgkin Lymphoma, Nod. Scler., Grade 2"
Peripheral Nerves,967,"Ml, Small B-Cell Lymphocytic",9670,3,9670/3,"Ml, Small B Lymphocytic, NOS"
Peripheral Nerves,967,"Ml, Small B-Cell Lymphocytic",9671,3,9671/3,"Ml, Lymphoplasmacytic"
Peripheral Nerves,967,"Ml, Small B-Cell Lymphocytic",9673,3,9673/3,Mantle Cell Lymphoma
Peripheral Nerves,967,"Ml, Small B-Cell Lymphocytic",9675,3,9675/3,"Ml, Mixed Sm. And Lg. Cell, Diffuse"
Peripheral Nerves,968,"Ml, Large B-Cell, Diffuse",9680,3,9680/3,"Ml, Large B-Cell, Diffuse"
Peripheral Nerves,968,"Ml, Large B-Cell, Diffuse",9684,3,9684/3,"Ml, Large B-Cell, Diffuse, Immunoblastic, NOS"
Peripheral Nerves,968,"Ml, Large B-Cell, Diffuse",9687,3,9687/3,"Burkitt Lymphoma, NOS"
Peripheral Nerves,968,"Ml, Large B-Cell, Diffuse",9688,3,9688/3,T-Cell Histiocyte Rich Large B-Cell Lymphoma
Peripheral Nerves,969,"Follic. & Marginal Lymph, NOS",9690,3,9690/3,"Follicular Lymphoma, NOS"
Peripheral Nerves,969,"Follic. & Marginal Lymph, NOS",9691,3,9691/3,"Follicular Lymphoma, Grade 2"
Peripheral Nerves,969,"Follic. & Marginal Lymph, NOS",9695,3,9695/3,"Follicular Lymphoma, Grade 1"
Peripheral Nerves,969,"Follic. & Marginal Lymph, NOS",9698,3,9698/3,"Follicular Lymphoma, Grade 3"
Peripheral Nerves,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Peripheral Nerves,970,T-Cell Lymphomas,9701,3,9701/3,Sezary Syndrome
Peripheral Nerves,970,T-Cell Lymphomas,9702,3,9702/3,"Mature T-Cell Lymphoma, NOS"
Peripheral Nerves,970,T-Cell Lymphomas,9705,3,9705/3,Angioimmunoblastic T-Cell Lymphoma
Peripheral Nerves,970,T-Cell Lymphomas,9708,3,9708/3,Subcutaneous Panniculitis-Like T-Cell Lymphoma
Peripheral Nerves,971,Other Spec. Non-Hodgkin Lymphoma,9712,3,9712/3,Intravascular Large B-Cell Lymphoma
Peripheral Nerves,971,Other Spec. Non-Hodgkin Lymphoma,9714,3,9714/3,"Anaplastic Large Cell Lymphoma, T-Cell And Null Cell Type"
Peripheral Nerves,971,Other Spec. Non-Hodgkin Lymphoma,9715,3,9715/3,"Anaplastic Large Cell Lymphoma, Alk Negative"
Peripheral Nerves,971,Other Spec. Non-Hodgkin Lymphoma,9719,3,9719/3,"Nk/T-Cell Lymphoma, Nasal And Nasal-Type"
Peripheral Nerves,972,Precurs. Cell Lymphoblastic Lymph.,9724,3,9724/3,Systemicebv Pos. T-Cell Lymphoproliferative Disease Of Childhood
Peripheral Nerves,972,Precurs. Cell Lymphoblastic Lymph.,9726,3,9726/3,Primary Cutaneous Gamma-Delta T-Cell Lymphoma
Peripheral Nerves,972,Precurs. Cell Lymphoblastic Lymph.,9727,3,9727/3,"Precursor Cell Lymphoblastic Lymphoma, NOS"
Peripheral Nerves,972,Precurs. Cell Lymphoblastic Lymph.,9728,3,9728/3,Precursor B-Cell Lymphoblastic Lymphoma
Peripheral Nerves,972,Precurs. Cell Lymphoblastic Lymph.,9729,3,9729/3,Precursor T-Cell Lymphoblastic Lymphoma
Peripheral Nerves,973,Plasma Cell Tumors,9731,3,9731/3,"Plasmacytoma, NOS"
Peripheral Nerves,973,Plasma Cell Tumors,9734,3,9734/3,"Plasmacytoma, Extramedullary"
Peripheral Nerves,973,Plasma Cell Tumors,9735,3,9735/3,Plasmablastic Lymphoma
Peripheral Nerves,973,Plasma Cell Tumors,9737,3,9737/3,Alk Positive Large B-Cell Lymphoma
Peripheral Nerves,973,Plasma Cell Tumors,9738,3,9738/3,Lrg B-Cell Lymphoma In Hhv8-Assoc. Multicentric Castleman Dz
Peripheral Nerves,974,Mast Cell Tumors,9740,3,9740/3,Mast Cell Sarcoma
Peripheral Nerves,974,Mast Cell Tumors,9741,3,9741/3,Malignant Mastocytosis
Peripheral Nerves,974,Mast Cell Tumors,9749,3,9749/3,Erdhiem-Chester Disease
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9750,3,9750/3,Malignant Histiocytosis
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9751,3,9751/3,"Langerhans Cell Histiocytosis, NOS"
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9754,3,9754/3,"Langerhans Cell Histiocytosis, Disseminated"
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9755,3,9755/3,Histiocytic Sarcoma
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9756,3,9756/3,Langerhans Cell Sarcoma
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9757,3,9757/3,Interdigitating Dendritic Cell Sarcoma
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9758,3,9758/3,Follicular Dendritic Cell Sarcoma
Peripheral Nerves,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9759,3,9759/3,Fibroblastic Reticular Cell Tumor
Peripheral Nerves,976,Immunoproliferative Diseases,9766,3,9766/3,"Lymphomatoid Granulomatosis, Grade 3"
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9811,3,9811/3,"B Lymphoblastic Leukemia/Lymphoma, NOS"
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9812,3,9812/3,Leukemia/Lymphoma With T(9;22)(Q34;Q11.2);Bcr-Abl1
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9813,3,9813/3,Leukemia/Lymphoma With T(V;11Q23);Mll Rearranged
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9814,3,9814/3,Leukemia/Lymphoma With T(12;21)(P13;Q22);Tel-Aml1(Etv6-Runx1)
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9815,3,9815/3,B Lymphoblastic Leukemia/Lymphoma With Hyperdiploidy
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9816,3,9816/3,Leukemia/Lymphoma With Hypodiploidy (Hypodiploid All)
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9817,3,9817/3,B Lymphblastic Leukemia/Lymphoma With T(5;14)(Q31;Q32);Il3-Igh
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9818,3,9818/3,Leukemia/Lymphoma With T(1;19)(Q23;P13.3); E2A Pbx1 (Tcf3 Pbx1)
Peripheral Nerves,981,Precursor Lymphoid Neoplasms,9819,3,9819/3,"B-Lymphocytic Leukemia/Lymphoma, Bcr-Abl1-Like"
Peripheral Nerves,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Peripheral Nerves,983,Prolymph/Precurs Leukemia,9831,3,9831/3,T-Cell Large Granular Lymphocytic Leukemia
Peripheral Nerves,983,Prolymph/Precurs Leukemia,9837,3,9837/3,T Lymphoblastic Leukemia/Lymphoma
Peripheral Nerves,993,Myeloid Sarcoma,9930,3,9930/3,Myeloid Sarcoma
Peripheral Nerves,996,Chronic Myeloproliferative Dis.,9965,3,9965/3,Myeloid And Lymphoid Neoplasms With Pdgfrb Rearrangement
Peripheral Nerves,996,Chronic Myeloproliferative Dis.,9967,3,9967/3,Myeloid And Lymphoid Neoplasm With Fgfr1 Abnormalities
Peripheral Nerves,997,Myeloplastic/Myeloproliferative Neoplasms,9971,3,9971/3,Polymorphic Ptld
Peripheral Nerves,997,Myeloplastic/Myeloproliferative Neoplasms,9975,3,9975/3,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable"
Retroperitoneum & Peritoneum,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Retroperitoneum & Peritoneum,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Retroperitoneum & Peritoneum,800,Neoplasm,8002,3,8002/3,"Malignant Tumor, Small Cell Type"
Retroperitoneum & Peritoneum,800,Neoplasm,8003,3,8003/3,"Malignant Tumor, Giant Cell Type"
Retroperitoneum & Peritoneum,800,Neoplasm,8004,3,8004/3,"Malignant Tumor, Spindle Cell Type"
Retroperitoneum & Peritoneum,800,Neoplasm,8005,3,8005/3,"Malignant Tumor, Clear Cell Type"
Retroperitoneum & Peritoneum,846,Papillary Serous Cystadenoca,8460,3,8460/3,Low-Grade Serous Carcinoma
Retroperitoneum & Peritoneum,846,Papillary Serous Cystadenoca,8461,3,8461/3,High-Grade Serous Carcinoma
Retroperitoneum & Peritoneum,868,Paraganglioma,8680,3,8680/3,"Paraganglioma, Malignant"
Retroperitoneum & Peritoneum,869,"Extra-Adrenal Paragang., Mal",8693,3,8693/3,"Extra-Adrenal Paraganglioma, Malignant"
Retroperitoneum & Peritoneum,871,Glomangiosarcoma,8714,3,8714/3,"Pecoma, Malignant"
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8800,3,8800/3,"Sarcoma, NOS"
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8801,3,8801/3,Spindle Cell Sarcoma
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8802,3,8802/3,Giant Cell Sarcoma
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8803,3,8803/3,Small Cell Sarcoma
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8804,3,8804/3,Epithelioid Sarcoma
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8805,3,8805/3,Undifferentiated Sarcoma
Retroperitoneum & Peritoneum,880,"Sarcoma, NOS",8806,3,8806/3,Desmoplastic Small Round Cell Tumor
Retroperitoneum & Peritoneum,881,Fibromatous Neoplasms,8810,3,8810/3,"Fibrosarcoma, NOS"
Retroperitoneum & Peritoneum,881,Fibromatous Neoplasms,8811,3,8811/3,Fibromyxosarcoma
Retroperitoneum & Peritoneum,881,Fibromatous Neoplasms,8813,3,8813/3,Fascial Fibrosarcoma
Retroperitoneum & Peritoneum,881,Fibromatous Neoplasms,8814,3,8814/3,Infantile Fibrosarcoma
Retroperitoneum & Peritoneum,881,Fibromatous Neoplasms,8815,3,8815/3,"Solitary Fibrous Tumor, Malignant"
Retroperitoneum & Peritoneum,882,"Sarcoma, NOS",8825,3,8825/3,Myofibroblastic Sarcoma
Retroperitoneum & Peritoneum,883,"Fibrous Histiocytoma, Mal.",8830,3,8830/3,"Fibrous Histiocytoma, Malignant"
Retroperitoneum & Peritoneum,884,Myxosarcoma,8840,3,8840/3,Myxosarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8850,3,8850/3,"Liposarcoma, NOS"
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8851,3,8851/3,"Liposarcoma, Well Differentiated"
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8852,3,8852/3,Myxoid Liposarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8853,3,8853/3,Round Cell Liposarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8854,3,8854/3,Pleomorphic Liposarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8855,3,8855/3,Mixed Type Liposarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8857,3,8857/3,Fibroblastic Liposarcoma
Retroperitoneum & Peritoneum,885,Liposarcoma Neoplasms,8858,3,8858/3,Dedifferentiated Liposarcoma
Retroperitoneum & Peritoneum,889,Myomatous Neoplasms,8890,3,8890/3,"Leiomyosarcoma, NOS"
Retroperitoneum & Peritoneum,889,Myomatous Neoplasms,8891,3,8891/3,Epithelioid Leiomyosarcoma
Retroperitoneum & Peritoneum,889,Myomatous Neoplasms,8894,3,8894/3,Angiomyosarcoma
Retroperitoneum & Peritoneum,889,Myomatous Neoplasms,8895,3,8895/3,Myosarcoma
Retroperitoneum & Peritoneum,889,Myomatous Neoplasms,8896,3,8896/3,Myxoid Leiomyosarcoma
Retroperitoneum & Peritoneum,890,"Rhabdomyosarcoma, NOS",8900,3,8900/3,"Rhabdomyosarcoma, NOS"
Retroperitoneum & Peritoneum,890,"Rhabdomyosarcoma, NOS",8901,3,8901/3,"Pleomorphic Rhabdomyosarcoma, Adult Type"
Retroperitoneum & Peritoneum,890,"Rhabdomyosarcoma, NOS",8902,3,8902/3,Mixed Type Rhabdomyosarcoma
Retroperitoneum & Peritoneum,891,Embryonal Rhabdomyosarcoma,8910,3,8910/3,Embryonal Rhabdomyosarcoma
Retroperitoneum & Peritoneum,891,Embryonal Rhabdomyosarcoma,8912,3,8912/3,Spindle Cell Rhabdomyosarcoma
Retroperitoneum & Peritoneum,892,Alveolar Rhabdomyosarcoma,8920,3,8920/3,Alveolar Rhabdomyosarcoma
Retroperitoneum & Peritoneum,892,Alveolar Rhabdomyosarcoma,8921,3,8921/3,Rhabdomyosarcoma With Ganglionic Differentiation
Retroperitoneum & Peritoneum,893,Stromal Sarcoma,8930,3,8930/3,Endometrial Stromal Sarcoma
Retroperitoneum & Peritoneum,893,Stromal Sarcoma,8931,3,8931/3,"Endometrial Stromal Sarcoma, Low Grade"
Retroperitoneum & Peritoneum,893,Stromal Sarcoma,8936,3,8936/3,Gastrointestinal Stromal Sarcoma
Retroperitoneum & Peritoneum,895,Mullerian Mixed Tumor,8950,3,8950/3,Mullerian Mixed Tumor
Retroperitoneum & Peritoneum,895,Mullerian Mixed Tumor,8951,3,8951/3,Mesodermal Mixed Tumor
Retroperitoneum & Peritoneum,899,"Mesenchymoma, Malignant",8990,3,8990/3,"Mesenchymoma, Malignant"
Retroperitoneum & Peritoneum,899,"Mesenchymoma, Malignant",8991,3,8991/3,Embryonal Sarcoma
Retroperitoneum & Peritoneum,905,Mesothelioma,9050,2,9050/2,"Mesothelioma, In Situ"
Retroperitoneum & Peritoneum,905,Mesothelioma,9050,3,9050/3,"Mesothelioma, Malignant"
Retroperitoneum & Peritoneum,905,Mesothelioma,9051,3,9051/3,"Fibrous Mesothelioma, Malignant"
Retroperitoneum & Peritoneum,905,Mesothelioma,9052,3,9052/3,"Epithel. Mesothelioma, Mal."
Retroperitoneum & Peritoneum,905,Mesothelioma,9053,3,9053/3,"Mesothelioma, Biphasic, Malignant"
Retroperitoneum & Peritoneum,906,Germ Cell Tumors,9060,3,9060/3,Dysgerminoma
Retroperitoneum & Peritoneum,906,Germ Cell Tumors,9064,3,9064/3,Germinoma
Retroperitoneum & Peritoneum,906,Germ Cell Tumors,9065,3,9065/3,"Germ Cell Tumor, Nonseminomatous"
Retroperitoneum & Peritoneum,907,"Embryonal Carcinoma, NOS",9070,3,9070/3,"Embryonal Carcinoma, NOS"
Retroperitoneum & Peritoneum,907,"Embryonal Carcinoma, NOS",9071,3,9071/3,Yolk Sac Tumor
Retroperitoneum & Peritoneum,907,"Embryonal Carcinoma, NOS",9072,3,9072/3,Polyembryoma
Retroperitoneum & Peritoneum,908,Teratoma,9080,3,9080/3,"Teratoma, Malignant, NOS"
Retroperitoneum & Peritoneum,908,Teratoma,9081,3,9081/3,Teratocarcinoma
Retroperitoneum & Peritoneum,908,Teratoma,9082,3,9082/3,"Malignant Teratoma, Undiff."
Retroperitoneum & Peritoneum,908,Teratoma,9083,3,9083/3,"Malignant Teratoma, Intermediate"
Retroperitoneum & Peritoneum,908,Teratoma,9084,3,9084/3,Teratoma With Malig. Transformation
Retroperitoneum & Peritoneum,908,Teratoma,9085,3,9085/3,Mixed Germ Cell Tumor
Retroperitoneum & Peritoneum,911,"Mesonephroma, Malignant",9110,3,9110/3,"Mesonephroma, Malignant"
Retroperitoneum & Peritoneum,912,Blood Vessel Tumors,9120,3,9120/3,Hemangiosarcoma
Retroperitoneum & Peritoneum,913,Hemangioendothelioma,9130,3,9130/3,"Hemangioendothelioma, Malignant"
Retroperitoneum & Peritoneum,913,Hemangioendothelioma,9133,3,9133/3,"Epithelioid Hemangioendothelioma, Malignant"
Retroperitoneum & Peritoneum,915,Hemangiopericytoma,9150,3,9150/3,"Hemangiopericytoma, Malignant"
Retroperitoneum & Peritoneum,949,Ganglioneuroblastoma,9490,3,9490/3,Ganglioneuroblastoma
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9500,3,9500/3,"Neuroblastoma, NOS"
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9501,3,9501/3,"Medulloepithelioma, NOS"
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9502,3,9502/3,Teratoid Medulloepithelioma
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9503,3,9503/3,"Neuroepithelioma, NOS"
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9504,3,9504/3,Spongioneuroblastoma
Retroperitoneum & Peritoneum,950,"Neuroblastoma, NOS",9505,3,9505/3,"Ganglioglioma, Anaplastic"
Retroperitoneum & Peritoneum,954,Neurofibrosarcoma,9540,3,9540/3,Malignant Peripheral Nerve Sheath Tumor
Retroperitoneum & Peritoneum,956,Neurilemmoma,9560,3,9560/3,"Neurilemmoma, Malignant"
Retroperitoneum & Peritoneum,956,Neurilemmoma,9561,3,9561/3,Mpnst With Rhabdomyoblastic Differentiation
Retroperitoneum & Peritoneum,957,Perineurioma,9571,3,9571/3,"Perineurioma, Malignant"
Retroperitoneum & Peritoneum,959,"Malignant Lymphoma, NOS",9590,3,9590/3,"Malignant Lymphoma, NOS"
Retroperitoneum & Peritoneum,959,"Malignant Lymphoma, NOS",9591,3,9591/3,"Malignant Lymphoma, Non-Hodgkin"
Retroperitoneum & Peritoneum,959,"Malignant Lymphoma, NOS",9596,3,9596/3,Composite Hodgkin And Non-Hodgkin Lymphoma
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9650,3,9650/3,"Hodgkin Lymphoma, NOS"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9651,3,9651/3,"Hodgkin Lymphoma, Lymphocyte-Rich"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9652,3,9652/3,"Hodgkin Lymphoma, Mixed Cellularity, NOS"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9653,3,9653/3,"Hodgkin Lymphoma, Lymphocytic Deplet., NOS"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9654,3,9654/3,"Hodgkin Lymph., Lymphocyt. Deplet., Diffuse Fibrosis"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9655,3,9655/3,"Hodgkin Lymphoma, Lymphocyt. Deplet., Reticular"
Retroperitoneum & Peritoneum,965,Hodgkin Lymphoma,9659,3,9659/3,"Hodgkin Lymph., Nodular Lymphocyte Predom."
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9661,3,9661/3,Hodgkin Granuloma [Obs]
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9662,3,9662/3,Hodgkin Sarcoma [Obs]
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9663,3,9663/3,"Hodgkin Lymphoma, Nodular Sclerosis, NOS"
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9664,3,9664/3,"Hodgkin Lymphoma, Nod. Scler., Cellular Phase"
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9665,3,9665/3,"Hodgkin Lymphoma, Nod. Scler., Grade 1"
Retroperitoneum & Peritoneum,966,"Hodgkin Lymphoma, Nod. Scler.",9667,3,9667/3,"Hodgkin Lymphoma, Nod. Scler., Grade 2"
Retroperitoneum & Peritoneum,967,"Ml, Small B-Cell Lymphocytic",9670,3,9670/3,"Ml, Small B Lymphocytic, NOS"
Retroperitoneum & Peritoneum,967,"Ml, Small B-Cell Lymphocytic",9671,3,9671/3,"Ml, Lymphoplasmacytic"
Retroperitoneum & Peritoneum,967,"Ml, Small B-Cell Lymphocytic",9673,3,9673/3,Mantle Cell Lymphoma
Retroperitoneum & Peritoneum,967,"Ml, Small B-Cell Lymphocytic",9675,3,9675/3,"Ml, Mixed Sm. And Lg. Cell, Diffuse"
Retroperitoneum & Peritoneum,968,"Ml, Large B-Cell, Diffuse",9680,3,9680/3,"Ml, Large B-Cell, Diffuse"
Retroperitoneum & Peritoneum,968,"Ml, Large B-Cell, Diffuse",9684,3,9684/3,"Ml, Large B-Cell, Diffuse, Immunoblastic, NOS"
Retroperitoneum & Peritoneum,968,"Ml, Large B-Cell, Diffuse",9687,3,9687/3,"Burkitt Lymphoma, NOS"
