"system","code","display","valueset","tf"
"system","code","display","valueset","tf"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747575","venetoclax starter pack 10 mg (14), 50 mg (7), 100 mg (21) oral tablet 42 count","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747576","venetoclax 10 mg [venclexta]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747577","venclexta 10 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747578","venetoclax 50 mg [venclexta]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747579","venclexta 50 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1747580","venclexta starting pack","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790093","doxorubicin hydrochloride 50 mg","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790094","doxorubicin injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790095","doxorubicin hydrochloride 50 mg injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790097","5 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790099","10 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790100","25 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790102","doxorubicin hydrochloride 10 mg","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790103","doxorubicin hydrochloride 10 mg injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790115","10 ml doxorubicin hydrochloride liposome 2 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790127","25 ml doxorubicin hydrochloride liposome 2 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790128","25 ml doxorubicin hydrochloride liposome 2 mg/ml injection [doxil]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790131","10 ml doxorubicin hydrochloride liposome 2 mg/ml injection [doxil]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790160","cabozantinib oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790161","cabozantinib 20 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790162","cabometyx","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790163","cabozantinib 20 mg [cabometyx]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790164","cabozantinib oral tablet [cabometyx]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790165","cabometyx oral product","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790166","cabometyx pill","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790167","cabometyx 20 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790168","cabozantinib 40 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790169","cabozantinib 40 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790170","cabozantinib 40 mg [cabometyx]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790171","cabometyx 40 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790172","cabozantinib 60 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790173","cabozantinib 60 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790174","cabozantinib 60 mg [cabometyx]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790175","cabometyx 60 mg oral tablet","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791492","idarubicin injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791493","20 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791494","idarubicin injection [idamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791495","20 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791498","10 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791499","10 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791500","5 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791501","5 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791586","ifosfamide 3000 mg","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791587","ifosfamide injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791588","ifosfamide 3 gm injection","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791589","ifosfamide 3000 mg [ifex]","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791590","ifosfamide injection [ifex]","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791591","ifex 3 gm injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791592","ifosfamide 1000 mg","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791593","ifosfamide 1 gm injection","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791594","ifosfamide 1000 mg [ifex]","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791595","ifex 1 gm injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791597","60 ml ifosfamide 50 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791599","20 ml ifosfamide 50 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791700","fluorouracil injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791701","10 ml 5-5-fluorouracil 50 mg/ml injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791736","20 ml 5-5-fluorouracil 50 mg/ml injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792372","lenvima","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792373","lenvatinib 4 mg [lenvima]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792374","lenvatinib oral capsule [lenvima]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792375","lenvima oral product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792376","lenvima pill","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792377","lenvima 4 mg oral capsule","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792392","lenvatinib 14 mg (as lenvatinib mesylate) daily dose 30 day supply pack","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792393","lenvima 18 mg (as lenvatinib mesylate) daily dose 30 day supply pack","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792776","atezolizumab","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792777","atezolizumab 60 mg/ml","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792778","atezolizumab injectable product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792779","atezolizumab injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792780","20 ml atezolizumab 60 mg/ml injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792781","tecentriq","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792782","atezolizumab 60 mg/ml [tecentriq]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792783","atezolizumab injection [tecentriq]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792784","tecentriq injectable product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1792785","20 ml atezolizumab 60 mg/ml injection [tecentriq]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794537","plerixafor injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794539","plerixafor injection [mozobil]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794543","pentostatin 10 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794544","pentostatin injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794546","pentostatin 10 mg [nipent]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794547","pentostatin injection [nipent]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796418","pralatrexate injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796419","1 ml pralatrexate 20 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796420","pralatrexate injection [folotyn]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796421","1 ml pralatrexate 20 mg/ml injection [folotyn]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796424","2 ml pralatrexate 20 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796425","2 ml pralatrexate 20 mg/ml injection [folotyn]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796537","lenvatinib 10 mg [lenvima]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796538","lenvima 10 mg oral capsule","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796664","lenvatinib 8 mg daily dose 30 day supply pack","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796665","lenvima 8 mg daily dose 30 day supply pack","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1797118","dotatate","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1797528","40 ml oxaliplatin 5 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799302","doxorubicin hydrochloride 2 mg/ml [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799303","doxorubicin injection [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799304","adriamycin injectable product","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799305","5 ml doxorubicin hydrochloride 2 mg/ml injection [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799307","25 ml doxorubicin hydrochloride 2 mg/ml injection [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799308","10 ml doxorubicin hydrochloride 2 mg/ml injection [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799309","doxorubicin injectable solution [adriamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799310","adriamycin 2 mg/ml injectable solution","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799414","topotecan 4 mg","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799415","topotecan injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799416","topotecan 4 mg injection","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799417","topotecan 4 mg [hycamtin]","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799418","topotecan injection [hycamtin]","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799424","4 ml topotecan 1 mg/ml injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803920","leucovorin 350 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803921","leucovorin injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803929","leucovorin 50 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803930","leucovorin 50 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803931","leucovorin 100 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803932","leucovorin 100 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803936","leucovorin 200 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1803937","leucovorin 200 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804015","nilotinib hydrochloride","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804032","arsenic trioxide 1 mg/ml","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804033","arsenic trioxide injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804036","arsenic trioxide injection [trisenox]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804772","vinblastine sulfate 1 mg/ml","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804979","belinostat 500 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804980","belinostat injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804982","belinostat 500 mg [beleodaq]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804983","belinostat injection [beleodaq]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804993","bortezomib 3.5 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804994","bortezomib injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804996","bortezomib 3.5 mg [velcade]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804997","bortezomib injection [velcade]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1804999","bendamustine hydrochloride 100 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805000","bendamustine injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805001","bendamustine hcl 100 mg injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805002","bendamustine hydrochloride 100 mg [treanda]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805003","bendamustine injection [treanda]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805004","treanda 100 mg injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805006","bendamustine hydrochloride 25 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805007","bendamustine hcl 25 mg injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805008","bendamustine hydrochloride 25 mg [treanda]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1805009","treanda 25 mg injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806666","clofarabine injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806668","clofarabine injection [clolar]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806906","decitabine 50 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806907","decitabine injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806909","decitabine 50 mg [dacogen]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806910","decitabine injection [dacogen]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806932","carfilzomib 30 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806933","carfilzomib injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806934","carfilzomib 30 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806935","carfilzomib 30 mg [kyprolis]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806936","carfilzomib injection [kyprolis]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806937","kyprolis 30 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806939","carfilzomib 60 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806940","carfilzomib 60 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806941","carfilzomib 60 mg [kyprolis]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1806942","kyprolis 60 mg injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1809088","streptozocin 1000 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1809089","streptozocin injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1809091","streptozocin 1000 mg [zanosar]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1809092","streptozocin injection [zanosar]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812332","cabazitaxel injection","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812334","cabazitaxel injection [jevtana]","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812344","degarelix 120 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812345","degarelix injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812347","degarelix 120 mg [firmagon]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812348","degarelix injection [firmagon]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812350","degarelix 80 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812352","degarelix 80 mg [firmagon]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812434","methoxsalen 10 mg soft gelatin oral capsule","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812477","mitomycin 20 mg [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812478","mitomycin injection [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812479","mutamycin injectable product","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812480","mitomycin 20 mg injection [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812481","mitomycin 40 mg [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812482","mitomycin 40 mg injection [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812483","mitomycin 5 mg [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1812484","mitomycin 5 mg injection [mutamycin]","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1825","buserelin","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1828","busulfan","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","18330","arsenic trioxide","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1855735","olaratumab","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1855737","olaratumab injectable product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1858560","levoleucovorin 175 mg","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1858561","levoleucovorin 175 mg injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1860479","docetaxel injection","vsac_rx_cancer_directed","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1860480","1 ml docetaxel 20 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1860485","4 ml docetaxel 20 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1860619","2 ml docetaxel 10 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1861411","8 ml docetaxel 20 mg/ml injection","vsac_rx_cancer_directed","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862578","rucaparib camsylate","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862579","rucaparib","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862580","rucaparib 300 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862581","rucaparib oral product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862582","rucaparib pill","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862583","rucaparib oral tablet","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862584","rucaparib 300 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862585","rubraca","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862586","rucaparib 300 mg [rubraca]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862587","rucaparib oral tablet [rubraca]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862588","rubraca oral product","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862589","rubraca pill","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862590","rubraca 300 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862592","rucaparib 200 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862593","rucaparib 200 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862594","rucaparib 200 mg [rubraca]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1862595","rubraca 200 mg oral tablet","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863308","teniposide injection","vsac_rx_cancer_directed","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863342","vincristine injection","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863343","1 ml vincristine sulfate 1 mg/ml injection","vsac_rx_cancer_directed","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863346","vincristine injection [vincasar]","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863347","1 ml vincristine sulfate 1 mg/ml injection [vincasar]","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863354","2 ml vincristine sulfate 1 mg/ml injection","vsac_rx_cancer_directed","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863355","2 ml vincristine sulfate 1 mg/ml injection [vincasar]","vsac_rx_cancer_directed","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863370","triptorelin 3.75 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863371","triptorelin injection","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863373","triptorelin 3.75 mg [trelstar]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863374","triptorelin injection [trelstar]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863376","triptorelin 22.5 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863378","triptorelin 22.5 mg [trelstar]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863380","triptorelin 11.25 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1863382","triptorelin 11.25 mg [trelstar]","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1869512","everolimus 2 mg","vsac_rx_cancer_directed","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1869513","everolimus tablet for oral suspension","vsac_rx_cancer_directed","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1869515","everolimus 2 mg [afinitor]","vsac_rx_cancer_directed","1"
